id	word__id	word__text	text	tone	cik_final	cik_initial	ling_final	ling_initial	cik_order	ling_order	cik_annotation	ling_annotation	li_annotate_cik_order	li_annotate_cik	li_annotate_ling_order	li_annotate_ling	comment	note	updated_time	created_time
xr4vdy2r8qd	x569utt7yac	草	艸	2	郊	出	交	出	154	154	百卉總名	百卉總名							2025-05-16 17:04:56	2025-05-16 17:04:56
xdy8ebpy8ny			炒	2	郊	出	交	出	155	155	閙								2025-05-16 17:04:56	2025-05-16 17:04:56
xkq348rgux8	xk7jr5mxvbv	臭	臭	3	郊	出	交	出	156	156	污濊之氣	污穢之氣							2025-05-16 17:04:56	2025-05-16 17:04:56
xmprmsuhzbs			嘐	1	郊	喜	交	風	157	157		誇語							2025-05-16 17:04:56	2025-05-16 17:04:56
xkkqgxs4fa4	xccksb3d6t5	哮	哮	1	郊	喜	交	風	158	158	咆~怒駡	咆~，怒駡							2025-05-16 17:04:56	2025-05-16 17:04:56
x2dcm98cdzp			𠹎	1	郊	喜	交	風	159	159	炰~氣健	炰~，氣健							2025-05-16 17:04:56	2025-05-16 17:04:56
xf4akugbxne			𦼸	1	郊	喜	交	風	160	160	耘，拔去草30	耘也拔去田草也30	30	原作「媷」，乃「薅」之誤。《廣》：「薅，呼毛切，除田草也。」音義皆合。	30	原作「媷」，乃「薅」之誤。《廣》：「薅，呼毛切，除田草也。」音義皆合。			2025-05-16 17:04:56	2025-05-16 17:04:56
xv37xadjr45			媷	1	郊	喜	交	風	161	161	耘，拔去草30	耘也拔去田草也30	30	原作「媷」，乃「薅」之誤。《廣》：「薅，呼毛切，除田草也。」音義皆合。	30	原作「媷」，乃「薅」之誤。《廣》：「薅，呼毛切，除田草也。」音義皆合。			2025-05-16 17:04:56	2025-05-16 17:04:56
xz2n5tmedgf	x3g8mz2rn3m	吼	吼	2	郊	喜	交	風	162	162	叫呼31	呌呼31	31	《廣》：「詨，胡敎切，詨叫。」又呼敎切。《康》：「吳人謂呼叫為詨。」據反切，應讀去聲。「誟同詨。」音均不合。《集》：「吼，許後切，厚怒聲。」音合義相同。應是本字。今閩南話亦如此說。	31	《廣》：「詨，胡敎切，詨叫。」又呼敎切。《康》：「吳人謂呼叫為詨。」據反切，應讀去聲。「誟同詨。」音均不合。《集》：「吼，許後切，厚怒聲。」音合義相同。應是本字。今閩南話亦如此說。			2025-05-16 17:04:56	2025-05-16 17:04:56
xxbd4eh3nhm	x3g8mz2rn3m	吼	詨	2	郊	喜	交	風	163	163	叫呼31	呌呼31	31	《廣》：「詨，胡敎切，詨叫。」又呼敎切。《康》：「吳人謂呼叫為詨。」據反切，應讀去聲。「誟同詨。」音均不合。《集》：「吼，許後切，厚怒聲。」音合義相同。應是本字。今閩南話亦如此說。	31	《廣》：「詨，胡敎切，詨叫。」又呼敎切。《康》：「吳人謂呼叫為詨。」據反切，應讀去聲。「誟同詨。」音均不合。《集》：「吼，許後切，厚怒聲。」音合義相同。應是本字。今閩南話亦如此說。			2025-05-16 17:04:56	2025-05-16 17:04:56
x7nef5nx6xp	x3g8mz2rn3m	吼	誟	2	郊	喜	交	風	164	164	叫呼31	呌呼31	31	《廣》：「詨，胡敎切，詨叫。」又呼敎切。《康》：「吳人謂呼叫為詨。」據反切，應讀去聲。「誟同詨。」音均不合。《集》：「吼，許後切，厚怒聲。」音合義相同。應是本字。今閩南話亦如此說。	31	《廣》：「詨，胡敎切，詨叫。」又呼敎切。《康》：「吳人謂呼叫為詨。」據反切，應讀去聲。「誟同詨。」音均不合。《集》：「吼，許後切，厚怒聲。」音合義相同。應是本字。今閩南話亦如此說。			2025-05-16 17:04:56	2025-05-16 17:04:56
xjmpwv3299e	xevdfj9jdtb	孝	孝	3	郊	喜	交	風	165	165	順	順也							2025-05-16 17:04:56	2025-05-16 17:04:56
xhg2ej3m2yj	xu6tu8h3749	鱟	鱟	3	郊	喜	交	風	166	166	海介	海介							2025-05-16 17:04:56	2025-05-16 17:04:56
xh7h7c4xxxv			𡦱	3	郊	喜	交	風	167	167	席~32	薦32	32	《說文》：「𡦵，解廌屬。原註所據未詳。」	32	《說文》：「𡦵，解廌屬。原註所據未詳。」			2025-05-16 17:04:56	2025-05-16 17:04:56
xr4er5k4dun	xsq4zraahcx	效	效	7	郊	喜	交	風	168	168	功~	法也驗也							2025-05-16 17:04:56	2025-05-16 17:04:56
xhzsyv9hf5p	xsq4zraahcx	效	傚	7	郊	喜	交	風	169	169	則	法也驗也							2025-05-16 17:04:56	2025-05-16 17:04:56
xvu52hk2a7x	xkjmx6ym7uu	校	校	7	郊	喜	交	風	170	170	學宫	學宫							2025-05-16 17:04:56	2025-05-16 17:04:56
xkzfp4z7bts	xsq4zraahcx	效	効	7	郊	喜	交	風	171	171	勞也	功~							2025-05-16 17:04:56	2025-05-16 17:04:56
xgzxpwm6q6b	xwn3uuqkaey	斆	斆	7	郊	喜	交	風	172	172	敎也	敎							2025-05-16 17:04:56	2025-05-16 17:04:56
xfbqej3xqjg			𤟞	7	郊	喜	交	風	173	173	犬吠33	犬吠33	33	原作「⿰吝交」，《林》作「⿰⿱火合攵」，皆乃「𤟞」之誤。《集》：「𤟞，後敎切，犬吠。」	33	原作「⿰吝交」，《林》作「⿰⿱火合攵」，皆乃「𤟞」之誤。《集》：「𤟞，後敎切，犬吠。」			2025-05-16 17:04:56	2025-05-16 17:04:56
xbft7usce4m	xvybmmvshcm	裸	裸	2	過	柳	朱	柳	1	1	程露身也	袒，赤體也							2025-05-16 17:04:56	2025-05-16 17:04:56
xxh43v3gudk	xg25k7n8bvh	蠃	蠃	2	過	柳	朱	柳	2	2	蜾~，長腰蜂1	蜾~，螟蛉，細腰蜂1	1	原作「踝蠃」。林作「踝臝」。乃「蜾蠃」之誤。此乃注文。字頭只有一個「蠃」字。《說文》：「蜾，蜾蠃，细腰土蜂也。」《林》注把「踝蠃」當作「螟蛉」，乃古人之誤會。參見《漢語大字典》「蜾」字。	1	原作「踝蠃」。林作「踝臝」。乃「蜾蠃」之誤。此乃注文。字頭只有一個「蠃」字。《說文》：「蜾，蜾蠃，细腰土蜂也。」《林》注把「踝蠃」當作「螟蛉」，乃古人之誤會。參見《漢語大字典》「蜾」字。			2025-05-16 17:04:56	2025-05-16 17:04:56
x9svkmrhzqd	xn6mu64nwk6	蓏	蓏	2	過	柳	朱	柳	3	3	草結	不寶曰~							2025-05-16 17:04:56	2025-05-16 17:04:56
xcfps637hd5	xx7ecduymwq	虜	虜	2	過	柳	朱	柳	4	4	賊也								2025-05-16 17:04:56	2025-05-16 17:04:56
xcz6kq8vc99	xakt38fkabw	擄	擄	2	過	柳	朱	柳	5	5	掠，強奪人物也								2025-05-16 17:04:56	2025-05-16 17:04:56
x4tn89xc8v7	x22vx4x4u95	裹	裹	2	過	柳	朱	柳	6	6	包也								2025-05-16 17:04:56	2025-05-16 17:04:56
xuhchc4ksva	xap7mkjvt98	綠	綠	8	過	柳	朱	柳	7	7	青黃色	青黃色							2025-05-16 17:04:56	2025-05-16 17:04:56
xsy7grsm53h	xjjz3m87ftq	錄	錄	8	過	柳	朱	柳	8	8	記	記							2025-05-16 17:04:56	2025-05-16 17:04:56
xzpmmnwr7ag	xkv8rh6vfbg	晡	晡	1	過	邊	朱	邊	9	9	日晚	晚							2025-05-16 17:04:56	2025-05-16 17:04:56
xz7fkup34c7			餺	1	過	邊	朱	邊	10	10	2	餟2	2	釋義佚。《廣》：「餔，博孤切，申時食。」《林》注「餟」，同「啜」，飲喝。乃「餔」字另一義。	2	釋義佚。《廣》：「餔，博孤切，申時食。」《林》注「餟」，同「啜」，飲喝。乃「餔」字另一義。			2025-05-16 17:04:56	2025-05-16 17:04:56
x87whapstxw	xydcrunksgm	補	補	2	過	邊	朱	邊	12	12	完衣	完衣							2025-05-16 17:04:56	2025-05-16 17:04:56
xdb2c8kmw6g	xenncnnjwza	脯	脯	2	過	邊	朱	邊	14	14		乾物							2025-05-16 17:04:56	2025-05-16 17:04:56
xzskv7hm2u5	xys6au8vbxn	蔀	蔀	2	過	邊	朱	邊	15	15	草名	草名							2025-05-16 17:04:56	2025-05-16 17:04:56
xcudcjc8h6j	xdr74xu5xdb	布	布	3	過	邊	朱	邊	16	16	帛	帛							2025-05-16 17:04:56	2025-05-16 17:04:56
xqxe6t7trwa	xdr74xu5xdb	布	佈	3	過	邊	朱	邊	17	17	遍也	播							2025-05-16 17:04:56	2025-05-16 17:04:56
x8dhubtt593	xzqrfxe6tkh	怖	怖	3	過	邊	朱	邊	18	18	惶懼	悑同，惶懼32			32	原注「補同，惶惧」。「補」乃「悑」之誤。《說文》：「悑，惶也。怖，或從布聲。」《戚》字頭作「悑」。			2025-05-16 17:04:56	2025-05-16 17:04:56
xan8whjuv6m	xzqrfxe6tkh	怖	悑	3	過	邊	朱	邊	19	19	惶懼								2025-05-16 17:04:56	2025-05-16 17:04:56
xmv3vger77d	x2mkb6pfm7v	誧	誧	3	過	邊	朱	邊	20	20	謀	謀							2025-05-16 17:04:56	2025-05-16 17:04:56
xegkb64kgxn	x97q9v495nv	柎	蒲	5	過	邊	朱	邊	21	21	菖~	菖~							2025-05-16 17:04:56	2025-05-16 17:04:56
x5bskr77ftz	x42bykc4qyb	葡	葡	5	過	邊	朱	邊	22	22	4	萄	4	釋義佚。《林》注「萄」。「葡萄」乃常見水果名，今常用。					2025-05-16 17:04:56	2025-05-16 17:04:56
xyxb4pn7u7f	xx95u3tx4k4	匍	匍	5	過	邊	朱	邊	23	23	匐	匍							2025-05-16 17:04:56	2025-05-16 17:04:56
x96wvqj4st6	xbt4jf2s55y	莆	莆	5	過	邊	朱	邊	24	24	田，縣名	縣名							2025-05-16 17:04:56	2025-05-16 17:04:56
xhgadsnq79m	x6vazfb42a8	逋	逋	5	過	邊	朱	邊	25	25	欠	走							2025-05-16 17:04:56	2025-05-16 17:04:56
xk67x4zbzct	x97q9v495nv	柎	䒳	5	過	邊	朱	邊	26	26	果實5	果實累5	5	原注「果实」。「实」乃「實」之俗寫。《康》云：「䒳，都火切，木上垂也。」音義不合。借其字表示方言詞。口語「花」的單位量為「䒳」。所注「果實」亦未合。本字「𣘧」。《集》：「𣘧，馮無切，艸木花房。」此處名詞轉為量詞。	5	原注「果实」。「实」乃「實」之俗寫。《康》云：「䒳，都火切，木上垂也。」音義不合。借其字表示方言詞。口語「花」的單位量為「䒳」。所注「果實」亦未合。本字「𣘧」。《集》：「𣘧，馮無切，艸木花房。」此處名詞轉為量詞。			2025-05-16 17:04:56	2025-05-16 17:04:56
xxv6f3pj9dz	xg89ctnaake	蒱	蒱	5	過	邊	朱	邊	27	27	擲之6		6	《康》：「樗蒱，戲也。」《晉書·陶侃傳》：「樗蒱者，牧猪奴戲耳。」似後代的擲色子，故注云「擲之」。					2025-05-16 17:04:56	2025-05-16 17:04:56
xug65jqybsm	x6hkr67uzvd	步	步	7	過	邊	朱	邊	28	28	行也	行							2025-05-16 17:04:56	2025-05-16 17:04:56
xbweugfh2w6	xas52k8zfz3	㾟	㾟	7	過	邊	朱	邊	29	29	腹痛	腹痛							2025-05-16 17:04:56	2025-05-16 17:04:56
x3s36grae4r	xtw66vrsrn8	埠	埠	7	過	邊	朱	邊	30	30	頭，泊船所7	頭，泊船所7	7	原注「薄船所」。「薄」乃「泊」之誤。石注作「泊」。《正字通》：「埠，舶船埠頭。」	7	原注「薄船所」。「薄」乃「泊」之誤。石注作「泊」。《正字通》：「埠，舶船埠頭。」			2025-05-16 17:04:56	2025-05-16 17:04:56
xhh2jck78ew	xwgchp9bdza	部	部	7	過	邊	朱	邊	31	31	屬也	屬							2025-05-16 17:04:56	2025-05-16 17:04:56
xhuh729c2sq	xpxjuwcx9nr	捕	捕	7	過	邊	朱	邊	32	32	擒捉	擒捉							2025-05-16 17:04:56	2025-05-16 17:04:56
xu9vepxfb9p	x47ry6mq8n6	哺	哺	7	過	邊	朱	邊	33	33	反~	反~							2025-05-16 17:04:56	2025-05-16 17:04:56
xzrqpp6yyen			𤸵	7	過	邊	朱	邊	34	34	痞~	痞~							2025-05-16 17:04:56	2025-05-16 17:04:56
x9k4qn6zqux	xfz2zpqx9qc	縛	縛	8	過	邊	朱	邊	35	35	綑~	綑~							2025-05-16 17:04:56	2025-05-16 17:04:56
xnfcyd2j4k5	xtv6qetq4p8	鍋	鍋	1	過	求	朱	求	36	36	釜也	釜							2025-05-16 17:04:56	2025-05-16 17:04:56
xdmjk8zzqhe	xxgmjg4e9g6	過	過	1	過	求	朱	求	37	37	經~	經也，姓							2025-05-16 17:04:56	2025-05-16 17:04:56
x64ccwnrrr5	xnc8xh6tess	果	果	2	過	求	朱	求	38	38	斷	斷也							2025-05-16 17:04:56	2025-05-16 17:04:56
xe3vvnd8qay			菓	2	過	求	朱	求	39	39	子								2025-05-16 17:04:56	2025-05-16 17:04:56
xs2yauuktdf			𠜴	2	過	求	朱	求	40	40	割	割							2025-05-16 17:04:56	2025-05-16 17:04:56
xyfp7aqrx98	xqkprqnz9ft	粿	粿	2	過	求	朱	求	41	41	⿰米时~8	時~8	8	原作「粿」。乃「餜」之俗字。此處為文讀，白讀參見「杯韵」注⑦。	8	原作「粿」。乃「餜」之俗字。此處為文讀，白讀參見「杯韵」注⑦。			2025-05-16 17:04:56	2025-05-16 17:04:56
xwqwjbb84w2	xxvvj44sqgd	裹	裹	2	過	求	朱	求	42	42		包							2025-05-16 17:04:56	2025-05-16 17:04:56
x52nwdcyaha	x6b8bb8bcke	綶	綶	2	過	求	朱	求	43	43	纏也	纏							2025-05-16 17:04:56	2025-05-16 17:04:56
xkkjdcpfr95	xbu972sn9tj	過	過	3	過	求	朱	求	44	44	失	已往							2025-05-16 17:04:56	2025-05-16 17:04:56
xpym97hmvnp			簻	3	過	求	朱	求	45	45		董也33			33	原注「董」。疑乃「箠」之誤。《廣》：「簻同檛。」又：「檛，陡瓜切，棰也。」棰與箠義通。但音不合。乃因偏旁類推而誤讀。與下字重出。			2025-05-16 17:04:56	2025-05-16 17:04:56
xucn3cbb4nx	xq9uu4m92kb	檛	檛	3	過	求	朱	求	46	46		馬策34			34	《廣》：「檛，陡瓜切，棰也。」音未合。因偏旁類推而誤讀。上字作動詞，下字作名詞。			2025-05-16 17:04:56	2025-05-16 17:04:56
x6hzu5dz9jk			⿰⿱女有⿱又灬	3	過	求	朱	求	47	47		火不燃35			35	音形義均不可解。			2025-05-16 17:04:56	2025-05-16 17:04:56
xdqzxqjvyg3	xkd6yzpx69x	句	句	3	過	求	朱	求	48	48	章~	讀							2025-05-16 17:04:56	2025-05-16 17:04:56
x2z9hnyy5dk	xvyf2uzf7jx	郭	郭	4	過	求	朱	求	49	49	外城	城外，姓							2025-05-16 17:04:56	2025-05-16 17:04:56
x5uya4dauck	xvyf2uzf7jx	郭	墎	4	過	求	朱	求	50	50	9	同上9	9	釋義佚。《林》注「同上」，即同「郭」。《集》：「墎，光鑊切，說文度也，民所度居。」	9	釋義佚。《林》注「同上」，即同「郭」。《集》：「墎，光鑊切，說文度也，民所度居。」			2025-05-16 17:04:56	2025-05-16 17:04:56
xgz7r3gkxbp	x76jak2mj6y	槨	槨	4	過	求	朱	求	51	51	外棺	外棺							2025-05-16 17:04:56	2025-05-16 17:04:56
x8hkhsmq85w	x9rn5jkzskk	廓	廓	4	過	求	朱	求	52	52	大也	城~							2025-05-16 17:04:56	2025-05-16 17:04:56
x5fbpgsjgn7			𥕖	4	過	求	朱	求	53	53	石棺	石棺							2025-05-16 17:04:56	2025-05-16 17:04:56
xw2gkf2ur7z	xf9bh9tppx3	䧐	䧐	4	過	求	朱	求	54	54	縣名	縣36			36	原作「啍」，乃「䧐」之誤。《戚》作「䧐」，《集》：「䧐，光鑊切，《說文》：山在雁門。」《篇海》：「䧐，縣名，在代州。」			2025-05-16 17:04:56	2025-05-16 17:04:56
xgz6yfddumr	xauvz4j8hg9	局	局	8	過	求	朱	求	55	55	騙	騙							2025-05-16 17:04:56	2025-05-16 17:04:56
xdu4u9c9ynq	xafq2xw2t6w	科	科	1	過	氣	朱	悉	57	57	派	派							2025-05-16 17:04:56	2025-05-16 17:04:56
xy2nj2ye7f7	xp4c8k92hw6	蝌	蝌	1	過	氣	朱	悉	58	58	蚪	蚪，蝦蟆子							2025-05-16 17:04:56	2025-05-16 17:04:56
xwe5k869juh			䌀	1	過	氣	朱	悉	59	59	文彩	文彩							2025-05-16 17:04:56	2025-05-16 17:04:56
xwahwc7dj6w	xubgfdpckkg	㸯	㸯	1	過	氣	朱	悉	60	60	牛	牛							2025-05-16 17:04:56	2025-05-16 17:04:56
x9dgc6zx9xf	xd4mr34ppgp	堝	堝	1	過	氣	朱	悉	61	61	土~	土～，所以傾銀							2025-05-16 17:04:56	2025-05-16 17:04:56
xwfyvnck39h	x3khydhk69r	薖	薖	1	過	氣	朱	悉	62	62	草名	屮名							2025-05-16 17:04:56	2025-05-16 17:04:56
x6mqtdqxk6z	xy3padav4kz	刳	刳	1	過	氣	朱	悉	63	63	剖	剖							2025-05-16 17:04:56	2025-05-16 17:04:56
x9znx78ystx	xe5h7b4sa52	戈	戈	1	過	氣	朱	悉	64	64	干~	干～							2025-05-16 17:04:56	2025-05-16 17:04:56
xf4tjq2y5w7	xxuxj9fyyhx	靴	靴	1	過	氣	朱	悉	65	65	鞋	皮～							2025-05-16 17:04:56	2025-05-16 17:04:56
xck6yv4pfge			瘑	1	過	氣	朱	悉	66	66	疽瘡10	疽體	10	《戚》書「戈靴瘑窠」列于本節上聲「顆」字之後。此四字皆陰平字，應划歸陰平。《林》書將上聲「顆」字列于陰平之中，應劃歸上聲。均已劃。					2025-05-16 17:04:56	2025-05-16 17:04:56
xk5r5hgnxhj	xywgedwa4s2	窠	窠	1	過	氣	朱	悉	67	67	鳥巢	鳥巢							2025-05-16 17:04:56	2025-05-16 17:04:56
xn7qgmscprw	x9qmjdajems	顆	顆	2	過	氣	朱	悉	68	68	粒	粒10			10	《戚》書「戈靴瘑窠」列于本節上聲「顆」字之後。此四字皆陰平字，應划歸陰平。《林》書將上聲「顆」字列于陰平之中，應劃歸上聲。均已劃。			2025-05-16 17:04:56	2025-05-16 17:04:56
x7hz9sq8bk5	xqk8b3wm5qa	課	課	3	過	氣	朱	悉	69	69	國~	國～							2025-05-16 17:04:56	2025-05-16 17:04:56
xdvvs7atj5x	x8zq6akugrr	騍	騍	3	過	氣	朱	悉	70	70	牝馬	牲馬							2025-05-16 17:04:56	2025-05-16 17:04:56
x22pkyddsfk	x6qyjgz9zb9	堁	堁	3	過	氣	朱	悉	71	71	土塊								2025-05-16 17:04:56	2025-05-16 17:04:56
xwrgq95nm9t	xn65tgkxbrq	曲	曲	4	過	氣	朱	悉	72	72	不直	不直							2025-05-16 17:04:56	2025-05-16 17:04:56
x9ax5xty69j	xhrh32ue24n	跔	跔	5	過	氣	朱	悉	73	73	偏足跳11	偏足，躍11	11	原作「跔」，《集》恭于、㩲俱、領羽三切，與此音不對應，此音義本字為「瘸」。今口語仍說「瘸骹」。	11	原作「跔」，《集》恭于、㩲俱、領羽三切，與此音不對應，此音義本字為「瘸」。今口語仍說「瘸骹」。			2025-05-16 17:04:56	2025-05-16 17:04:56
xumf32zvxh7	xwzkmmuqw6e	踒	踒	5	過	氣	朱	悉	74	74	足跌12	足跌12	12	《說文》：「踒，足跌也。」段玉裁注：「踒者骨委曲失其常。」烏過切。音不合。借其義相關表示方言詞，指足跌傷不能行走。	12	《說文》：「踒，足跌也。」段玉裁注：「踒者骨委曲失其常。」烏過切。音不合。借其義相關表示方言詞，指足跌傷不能行走。			2025-05-16 17:04:56	2025-05-16 17:04:56
x2px9z5hf3m			朶	2	過	低	朱	聲	75	75	花~	花～							2025-05-16 17:04:56	2025-05-16 17:04:56
xgyq47apa35			𥿰	2	過	低	朱	聲	76	76	冕前垂	冕前垂							2025-05-16 17:04:57	2025-05-16 17:04:57
xj4bzssx4p7			垜	2	過	低	朱	聲	77	77	城~	城~							2025-05-16 17:04:57	2025-05-16 17:04:57
x5f2w9j8wnz			躱	2	過	低	朱	聲	78	78	避	避							2025-05-16 17:04:57	2025-05-16 17:04:57
xag3bufp55a			顆	2	過	低	朱	聲	79	79		珠類37			37	原作「顆」。重出。此處音不合，義不明，《戚》無。疑衍。			2025-05-16 17:04:57	2025-05-16 17:04:57
x4hdphenttg			掇	4	過	低	朱	聲	80	80	携也	㩗							2025-05-16 17:04:57	2025-05-16 17:04:57
xvzgs2xykha	xackkf2zuas	廚	廚	5	過	低	朱	聲	81	81	庖~	庖～							2025-05-16 17:04:57	2025-05-16 17:04:57
xder4a9k2pn	x9ygp3cj48p	屠	屠	5	過	低	朱	聲	82	82	宰~	宰，姓							2025-05-16 17:04:57	2025-05-16 17:04:57
x4m4qp8j7bw	xupp6r23jyn	瘏	瘏	5	過	低	朱	聲	83	83	蘇草痷13	蘇屮庵12	13	《說文》：「瘏，病也。」所指何物未詳。今口語無此說。	12	《說文》：「踒，足跌也。」段玉裁注：「踒者骨委曲失其常。」烏過切。音不合。借其義相關表示方言詞，指足跌傷不能行走。			2025-05-16 17:04:57	2025-05-16 17:04:57
x8dj99d8r9a	x22wnp3566d	路	路	7	過	低	朱	聲	84	84	途~	途13			13	《說文》：「瘏，病也。」所指何物未詳。今口語無此說。			2025-05-16 17:04:57	2025-05-16 17:04:57
xfyduuvgpqc	x4j5gbw98du	鱁	鱁	7	過	低	朱	聲	85	85	魚名	鮭							2025-05-16 17:04:57	2025-05-16 17:04:57
x2v3wwng65x	x92kf4pj76g	鋪	鋪	1	過	波	朱	波	86	86	陳	陳							2025-05-16 17:04:57	2025-05-16 17:04:57
xf5t98qnwk6	xzc7shfkxdr	麩	麱	1	過	波	朱	波	87	87	麥皮	麥皮							2025-05-16 17:04:57	2025-05-16 17:04:57
xs557a9wvcx	xzc7shfkxdr	麩	麩	1	過	波	朱	波	88	88	麥皮	麥皮							2025-05-16 17:04:57	2025-05-16 17:04:57
xnvbfsv3hj9	xzc7shfkxdr	麩	麬	1	過	波	朱	波	89	89	麥皮	麥皮							2025-05-16 17:04:57	2025-05-16 17:04:57
xzfncfyrd2t			𤵗	1	過	波	朱	波	90	90	病15	痞病15	15	《集》：「𤵗，普故切，痞病。」讀音疑誤。	15	《集》：「𤵗，普故切，痞病。」讀音疑誤。			2025-05-16 17:04:57	2025-05-16 17:04:57
xjjezahmqqf	xtr9zt669de	浦	浦	2	過	波	朱	波	91	91	港	港							2025-05-16 17:04:57	2025-05-16 17:04:57
xr78atsghmk	x8v6wx96wbz	溥	溥	2	過	波	朱	波	92	92	徧也16	編也16	16	原注「慱~」。乃「徧也」之誤。石注「徧」。《玉篇》：「漙，怖古切，徧也。」	16	原注「慱~」。乃「徧也」之誤。石注「徧」。《玉篇》：「漙，怖古切，徧也。」			2025-05-16 17:04:57	2025-05-16 17:04:57
x6c4wapwxat	x55g37u54wg	圃	圃	2	過	波	朱	波	93	93	園~	園							2025-05-16 17:04:57	2025-05-16 17:04:57
x7dwnxyp5ma			䤭	2	過	波	朱	波	94	94		金版17			17	原作「鈰」。《林》作「䤭」。鈰，士止切，劍名；䤭，舒力切，糚也。原注「金版」未合。其誤不詳。			2025-05-16 17:04:57	2025-05-16 17:04:57
x6qhrquy53w	xewges4mras	鈰	鈰	2	過	波	朱	波	95	95	金版17		17	原作「鈰」。《林》作「䤭」。鈰，士止切，劍名；䤭，舒力切，糚也。原注「金版」未合。其誤不詳。					2025-05-16 17:04:57	2025-05-16 17:04:57
xhgrpr2n46p	xvy6ch3829t	普	普	2	過	波	朱	波	96	96	遍~	遍							2025-05-16 17:04:57	2025-05-16 17:04:57
x4e97epdw54	xzhgxyu6hg5	譜	譜	2	過	波	朱	波	97	97	牒	牒							2025-05-16 17:04:57	2025-05-16 17:04:57
xrrw4dav8nw			舖	3	過	波	朱	波	98	98	賈舍	賈舍							2025-05-16 17:04:57	2025-05-16 17:04:57
xvaa28n3tjp	xtc6bwasqw8	簿	簿	7	過	波	朱	波	99	99	數~	數～							2025-05-16 17:04:57	2025-05-16 17:04:57
xh53z78az8f	x62kjvvspw2	曝	曝	8	過	波	朱	波	100	100	日曬	日嗮							2025-05-16 17:04:57	2025-05-16 17:04:57
xw8fpu8a3rd	x62kjvvspw2	曝	暴	8	過	波	朱	波	101	101	日曬	日嗮							2025-05-16 17:04:57	2025-05-16 17:04:57
xa43fu5x67u	x62kjvvspw2	曝	㬍	8	過	波	朱	波	102	102	日曬	日嗮							2025-05-16 17:04:57	2025-05-16 17:04:57
x6fym36rx5m	x62kjvvspw2	曝	𤋪	8	過	波	朱	波	103	103	日曬	日嗮							2025-05-16 17:04:57	2025-05-16 17:04:57
xpnndjexy2r			拖	1	過	他	朱	皆	104	104	拽扯18	拽扯18	18	原作「拖拽」。「拽」乃注文混為字頭。《集》：「拽，時制切，拖也。」拖拽互訓。	18	原作「拖拽」。「拽」乃注文混為字頭。《集》：「拽，時制切，拖也。」拖拽互訓。			2025-05-16 17:04:57	2025-05-16 17:04:57
x86nhwubekq			𩉻	1	過	他	朱	皆	105	105	緧~	鞍也							2025-05-16 17:04:57	2025-05-16 17:04:57
